task,status
000508,QueryStatus.EMPTY
000502,QueryStatus.EMPTY
000418,QueryStatus.EMPTY
000416,QueryStatus.SUCCESSED
000413,QueryStatus.SUCCESSED
000412,QueryStatus.EMPTY
000407,QueryStatus.SUCCESSED
000406,QueryStatus.EMPTY
000405,QueryStatus.EMPTY
000150,QueryStatus.EMPTY
000047,QueryStatus.EMPTY
000046,QueryStatus.EMPTY
000040,QueryStatus.SUCCESSED
000038,QueryStatus.EMPTY
000033,QueryStatus.EMPTY
000024,QueryStatus.EMPTY
000019,QueryStatus.SUCCESSED
000018,QueryStatus.EMPTY
000015,QueryStatus.EMPTY
000013,QueryStatus.EMPTY
000008,QueryStatus.SUCCESSED
000005,QueryStatus.EMPTY
000003,QueryStatus.EMPTY
605499,QueryStatus.SUCCESSED
688543,QueryStatus.SUCCESSED
300661,QueryStatus.SUCCESSED
603396,QueryStatus.SUCCESSED
001311,QueryStatus.SUCCESSED
603163,QueryStatus.SUCCESSED
688146,QueryStatus.SUCCESSED
688739,QueryStatus.SUCCESSED
600872,QueryStatus.SUCCESSED
301101,QueryStatus.EMPTY
301295,QueryStatus.EMPTY
688633,QueryStatus.SUCCESSED
301103,QueryStatus.EMPTY
001359,QueryStatus.EMPTY
688338,QueryStatus.SUCCESSED
300652,QueryStatus.SUCCESSED
300726,QueryStatus.SUCCESSED
300260,QueryStatus.SUCCESSED
300109,QueryStatus.SUCCESSED
002920,QueryStatus.SUCCESSED
300321,QueryStatus.SUCCESSED
000049,QueryStatus.SUCCESSED
601877,QueryStatus.SUCCESSED
605319,QueryStatus.SUCCESSED
688235,QueryStatus.SUCCESSED
002074,QueryStatus.SUCCESSED
002612,QueryStatus.SUCCESSED
002236,QueryStatus.SUCCESSED
835179,QueryStatus.EMPTY
688400,QueryStatus.SUCCESSED
832522,QueryStatus.EMPTY
600741,QueryStatus.SUCCESSED
002590,QueryStatus.SUCCESSED
300119,QueryStatus.SUCCESSED
688377,QueryStatus.SUCCESSED
603027,QueryStatus.SUCCESSED
300847,QueryStatus.SUCCESSED
603211,QueryStatus.SUCCESSED
300101,QueryStatus.SUCCESSED
430425,QueryStatus.EMPTY
000623,QueryStatus.SUCCESSED
603131,QueryStatus.SUCCESSED
002986,QueryStatus.SUCCESSED
300669,QueryStatus.SUCCESSED
688027,QueryStatus.SUCCESSED
301055,QueryStatus.EMPTY
600729,QueryStatus.SUCCESSED
688638,QueryStatus.SUCCESSED
001299,QueryStatus.SUCCESSED
300628,QueryStatus.SUCCESSED
002961,QueryStatus.SUCCESSED
603281,QueryStatus.SUCCESSED
001328,QueryStatus.SUCCESSED
603067,QueryStatus.SUCCESSED
301216,QueryStatus.EMPTY
688017,QueryStatus.SUCCESSED
688623,QueryStatus.SUCCESSED
002915,QueryStatus.SUCCESSED
605376,QueryStatus.SUCCESSED
600977,QueryStatus.SUCCESSED
600756,QueryStatus.SUCCESSED
688570,QueryStatus.SUCCESSED
301307,QueryStatus.EMPTY
688719,QueryStatus.SUCCESSED
002493,QueryStatus.SUCCESSED
601699,QueryStatus.SUCCESSED
300846,QueryStatus.SUCCESSED
603093,QueryStatus.SUCCESSED
603085,QueryStatus.SUCCESSED
300797,QueryStatus.SUCCESSED
870436,QueryStatus.EMPTY
603066,QueryStatus.SUCCESSED
688180,QueryStatus.SUCCESSED
603065,QueryStatus.SUCCESSED
300455,QueryStatus.SUCCESSED
688358,QueryStatus.SUCCESSED
830799,QueryStatus.EMPTY
601965,QueryStatus.SUCCESSED
600338,QueryStatus.SUCCESSED
301059,QueryStatus.EMPTY
300579,QueryStatus.SUCCESSED
300206,QueryStatus.SUCCESSED
688203,QueryStatus.SUCCESSED
001236,QueryStatus.SUCCESSED
603392,QueryStatus.SUCCESSED
688561,QueryStatus.SUCCESSED
301325,QueryStatus.EMPTY
600123,QueryStatus.SUCCESSED
603213,QueryStatus.SUCCESSED
002068,QueryStatus.SUCCESSED
603037,QueryStatus.SUCCESSED
600195,QueryStatus.SUCCESSED
600597,QueryStatus.SUCCESSED
600059,QueryStatus.SUCCESSED
300383,QueryStatus.SUCCESSED
002140,QueryStatus.SUCCESSED
002215,QueryStatus.SUCCESSED
000409,QueryStatus.SUCCESSED
601360,QueryStatus.SUCCESSED
688277,QueryStatus.SUCCESSED
600223,QueryStatus.SUCCESSED
002732,QueryStatus.SUCCESSED
301539,QueryStatus.EMPTY
002598,QueryStatus.SUCCESSED
688275,QueryStatus.SUCCESSED
600177,QueryStatus.SUCCESSED
872931,QueryStatus.EMPTY
688159,QueryStatus.SUCCESSED
600058,QueryStatus.SUCCESSED
600032,QueryStatus.SUCCESSED
600196,QueryStatus.SUCCESSED
601611,QueryStatus.SUCCESSED
002190,QueryStatus.SUCCESSED
300041,QueryStatus.SUCCESSED
002832,QueryStatus.SUCCESSED
301229,QueryStatus.EMPTY
835438,QueryStatus.EMPTY
873806,QueryStatus.EMPTY
300576,QueryStatus.SUCCESSED
688562,QueryStatus.SUCCESSED
300479,QueryStatus.SUCCESSED
002768,QueryStatus.SUCCESSED
000683,QueryStatus.SUCCESSED
002939,QueryStatus.SUCCESSED
300759,QueryStatus.SUCCESSED
688185,QueryStatus.SUCCESSED
002824,QueryStatus.SUCCESSED
002273,QueryStatus.SUCCESSED
002632,QueryStatus.SUCCESSED
603071,QueryStatus.SUCCESSED
000933,QueryStatus.SUCCESSED
002926,QueryStatus.SUCCESSED
300482,QueryStatus.SUCCESSED
600486,QueryStatus.SUCCESSED
300140,QueryStatus.SUCCESSED
605255,QueryStatus.SUCCESSED
605366,QueryStatus.SUCCESSED
600820,QueryStatus.SUCCESSED
601949,QueryStatus.SUCCESSED
600080,QueryStatus.SUCCESSED
688563,QueryStatus.SUCCESSED
600887,QueryStatus.SUCCESSED
300926,QueryStatus.SUCCESSED
603717,QueryStatus.SUCCESSED
301053,QueryStatus.EMPTY
003016,QueryStatus.SUCCESSED
002334,QueryStatus.SUCCESSED
603235,QueryStatus.SUCCESSED
000925,QueryStatus.SUCCESSED
833284,QueryStatus.EMPTY
836957,QueryStatus.EMPTY
688289,QueryStatus.SUCCESSED
300342,QueryStatus.SUCCESSED
601555,QueryStatus.SUCCESSED
601168,QueryStatus.SUCCESSED
002448,QueryStatus.SUCCESSED
603519,QueryStatus.SUCCESSED
300413,QueryStatus.SUCCESSED
600970,QueryStatus.SUCCESSED
688222,QueryStatus.SUCCESSED
300698,QueryStatus.SUCCESSED
000430,QueryStatus.SUCCESSED
835185,QueryStatus.EMPTY
000869,QueryStatus.SUCCESSED
300015,QueryStatus.SUCCESSED
688176,QueryStatus.SUCCESSED
300058,QueryStatus.SUCCESSED
301267,QueryStatus.EMPTY
300933,QueryStatus.SUCCESSED
603585,QueryStatus.SUCCESSED
300188,QueryStatus.SUCCESSED
300575,QueryStatus.SUCCESSED
002443,QueryStatus.SUCCESSED
603300,QueryStatus.SUCCESSED
605399,QueryStatus.SUCCESSED
600171,QueryStatus.SUCCESSED
601899,QueryStatus.SUCCESSED
600874,QueryStatus.SUCCESSED
688127,QueryStatus.SUCCESSED
000531,QueryStatus.SUCCESSED
601881,QueryStatus.SUCCESSED
872925,QueryStatus.EMPTY
688087,QueryStatus.SUCCESSED
603229,QueryStatus.SUCCESSED
300222,QueryStatus.SUCCESSED
688658,QueryStatus.SUCCESSED
873169,QueryStatus.EMPTY
002534,QueryStatus.SUCCESSED
002937,QueryStatus.SUCCESSED
600523,QueryStatus.SUCCESSED
838171,QueryStatus.EMPTY
603307,QueryStatus.SUCCESSED
835184,QueryStatus.EMPTY
300594,QueryStatus.SUCCESSED
002420,QueryStatus.SUCCESSED
301285,QueryStatus.EMPTY
688396,QueryStatus.SUCCESSED
000633,QueryStatus.SUCCESSED
603331,QueryStatus.SUCCESSED
603040,QueryStatus.SUCCESSED
833427,QueryStatus.EMPTY
603116,QueryStatus.SUCCESSED
300842,QueryStatus.SUCCESSED
600222,QueryStatus.SUCCESSED
002119,QueryStatus.SUCCESSED
601989,QueryStatus.SUCCESSED
300879,QueryStatus.SUCCESSED
600900,QueryStatus.SUCCESSED
300569,QueryStatus.SUCCESSED
002756,QueryStatus.SUCCESSED
002196,QueryStatus.SUCCESSED
601696,QueryStatus.SUCCESSED
003035,QueryStatus.SUCCESSED
301196,QueryStatus.EMPTY
002900,QueryStatus.SUCCESSED
300747,QueryStatus.SUCCESSED
601065,QueryStatus.SUCCESSED
002731,QueryStatus.SUCCESSED
832145,QueryStatus.EMPTY
000088,QueryStatus.SUCCESSED
600760,QueryStatus.SUCCESSED
688073,QueryStatus.SUCCESSED
300690,QueryStatus.SUCCESSED
603195,QueryStatus.SUCCESSED
002107,QueryStatus.SUCCESSED
600118,QueryStatus.SUCCESSED
300568,QueryStatus.SUCCESSED
002623,QueryStatus.SUCCESSED
688249,QueryStatus.SUCCESSED
000597,QueryStatus.SUCCESSED
600081,QueryStatus.SUCCESSED
002637,QueryStatus.SUCCESSED
002311,QueryStatus.SUCCESSED
600206,QueryStatus.SUCCESSED
603387,QueryStatus.SUCCESSED
688733,QueryStatus.SUCCESSED
000848,QueryStatus.SUCCESSED
688382,QueryStatus.SUCCESSED
688211,QueryStatus.SUCCESSED
001215,QueryStatus.SUCCESSED
000166,QueryStatus.SUCCESSED
430685,QueryStatus.EMPTY
603000,QueryStatus.SUCCESSED
600050,QueryStatus.SUCCESSED
600390,QueryStatus.SUCCESSED
601900,QueryStatus.SUCCESSED
600717,QueryStatus.SUCCESSED
603151,QueryStatus.SUCCESSED
002666,QueryStatus.SUCCESSED
603648,QueryStatus.SUCCESSED
002559,QueryStatus.SUCCESSED
002407,QueryStatus.SUCCESSED
603489,QueryStatus.SUCCESSED
301133,QueryStatus.EMPTY
832175,QueryStatus.EMPTY
600283,QueryStatus.SUCCESSED
603867,QueryStatus.SUCCESSED
002576,QueryStatus.SUCCESSED
688766,QueryStatus.SUCCESSED
837344,QueryStatus.EMPTY
601727,QueryStatus.SUCCESSED
301327,QueryStatus.EMPTY
600363,QueryStatus.SUCCESSED
002681,QueryStatus.SUCCESSED
000837,QueryStatus.SUCCESSED
301130,QueryStatus.EMPTY
688068,QueryStatus.SUCCESSED
600063,QueryStatus.SUCCESSED
688049,QueryStatus.SUCCESSED
300725,QueryStatus.SUCCESSED
002890,QueryStatus.SUCCESSED
600405,QueryStatus.SUCCESSED
002516,QueryStatus.SUCCESSED
300358,QueryStatus.SUCCESSED
002415,QueryStatus.SUCCESSED
603663,QueryStatus.SUCCESSED
838030,QueryStatus.EMPTY
600671,QueryStatus.SUCCESSED
600305,QueryStatus.SUCCESSED
603939,QueryStatus.SUCCESSED
000065,QueryStatus.SUCCESSED
000901,QueryStatus.SUCCESSED
300990,QueryStatus.SUCCESSED
300147,QueryStatus.SUCCESSED
688362,QueryStatus.SUCCESSED
002965,QueryStatus.SUCCESSED
600528,QueryStatus.SUCCESSED
002522,QueryStatus.SUCCESSED
002403,QueryStatus.SUCCESSED
000768,QueryStatus.SUCCESSED
301468,QueryStatus.EMPTY
603808,QueryStatus.SUCCESSED
600328,QueryStatus.SUCCESSED
000829,QueryStatus.SUCCESSED
600886,QueryStatus.SUCCESSED
603662,QueryStatus.SUCCESSED
300424,QueryStatus.SUCCESSED
001209,QueryStatus.SUCCESSED
603333,QueryStatus.SUCCESSED
835508,QueryStatus.EMPTY
688334,QueryStatus.SUCCESSED
688511,QueryStatus.SUCCESSED
600218,QueryStatus.SUCCESSED
002532,QueryStatus.SUCCESSED
300008,QueryStatus.SUCCESSED
002117,QueryStatus.SUCCESSED
002381,QueryStatus.SUCCESSED
688426,QueryStatus.SUCCESSED
605162,QueryStatus.SUCCESSED
301200,QueryStatus.EMPTY
605389,QueryStatus.SUCCESSED
600833,QueryStatus.SUCCESSED
688777,QueryStatus.SUCCESSED
600143,QueryStatus.SUCCESSED
688439,QueryStatus.SUCCESSED
002943,QueryStatus.SUCCESSED
002763,QueryStatus.SUCCESSED
300862,QueryStatus.SUCCESSED
300648,QueryStatus.SUCCESSED
300676,QueryStatus.SUCCESSED
601375,QueryStatus.SUCCESSED
002480,QueryStatus.SUCCESSED
300796,QueryStatus.SUCCESSED
688320,QueryStatus.SUCCESSED
688366,QueryStatus.SUCCESSED
002136,QueryStatus.SUCCESSED
002635,QueryStatus.SUCCESSED
301149,QueryStatus.EMPTY
000411,QueryStatus.SUCCESSED
600055,QueryStatus.SUCCESSED
300672,QueryStatus.SUCCESSED
831167,QueryStatus.EMPTY
836826,QueryStatus.EMPTY
300893,QueryStatus.SUCCESSED
688268,QueryStatus.SUCCESSED
603021,QueryStatus.SUCCESSED
000566,QueryStatus.SUCCESSED
000919,QueryStatus.SUCCESSED
002716,QueryStatus.SUCCESSED
000410,QueryStatus.SUCCESSED
832491,QueryStatus.EMPTY
605580,QueryStatus.SUCCESSED
002818,QueryStatus.SUCCESSED
688072,QueryStatus.SUCCESSED
301201,QueryStatus.EMPTY
001286,QueryStatus.SUCCESSED
605588,QueryStatus.SUCCESSED
600906,QueryStatus.SUCCESSED
300695,QueryStatus.SUCCESSED
300861,QueryStatus.SUCCESSED
000603,QueryStatus.SUCCESSED
688226,QueryStatus.SUCCESSED
300751,QueryStatus.SUCCESSED
002414,QueryStatus.SUCCESSED
002265,QueryStatus.SUCCESSED
600867,QueryStatus.SUCCESSED
300305,QueryStatus.SUCCESSED
603755,QueryStatus.SUCCESSED
300128,QueryStatus.SUCCESSED
002928,QueryStatus.SUCCESSED
003025,QueryStatus.SUCCESSED
688576,QueryStatus.SUCCESSED
002549,QueryStatus.SUCCESSED
002370,QueryStatus.SUCCESSED
300666,QueryStatus.SUCCESSED
002472,QueryStatus.SUCCESSED
002727,QueryStatus.SUCCESSED
600798,QueryStatus.SUCCESSED
601016,QueryStatus.SUCCESSED
301028,QueryStatus.EMPTY
300562,QueryStatus.SUCCESSED
600918,QueryStatus.SUCCESSED
000509,QueryStatus.SUCCESSED
601519,QueryStatus.SUCCESSED
002540,QueryStatus.SUCCESSED
300687,QueryStatus.SUCCESSED
600028,QueryStatus.SUCCESSED
000726,QueryStatus.SUCCESSED
605008,QueryStatus.SUCCESSED
601616,QueryStatus.SUCCESSED
300341,QueryStatus.SUCCESSED
600938,QueryStatus.SUCCESSED
603937,QueryStatus.SUCCESSED
002050,QueryStatus.SUCCESSED
002758,QueryStatus.SUCCESSED
688359,QueryStatus.SUCCESSED
603103,QueryStatus.SUCCESSED
301193,QueryStatus.EMPTY
002198,QueryStatus.SUCCESSED
300408,QueryStatus.SUCCESSED
688567,QueryStatus.SUCCESSED
000629,QueryStatus.SUCCESSED
835579,QueryStatus.EMPTY
000830,QueryStatus.SUCCESSED
300012,QueryStatus.SUCCESSED
601985,QueryStatus.SUCCESSED
600929,QueryStatus.SUCCESSED
300434,QueryStatus.SUCCESSED
688627,QueryStatus.SUCCESSED
002412,QueryStatus.SUCCESSED
603080,QueryStatus.SUCCESSED
600300,QueryStatus.SUCCESSED
002752,QueryStatus.SUCCESSED
873223,QueryStatus.EMPTY
000061,QueryStatus.SUCCESSED
688507,QueryStatus.SUCCESSED
002903,QueryStatus.SUCCESSED
600017,QueryStatus.SUCCESSED
600955,QueryStatus.SUCCESSED
836942,QueryStatus.EMPTY
603051,QueryStatus.SUCCESSED
688372,QueryStatus.SUCCESSED
601399,QueryStatus.SUCCESSED
002360,QueryStatus.SUCCESSED
300121,QueryStatus.SUCCESSED
600104,QueryStatus.SUCCESSED
688212,QueryStatus.SUCCESSED
300142,QueryStatus.SUCCESSED
688786,QueryStatus.SUCCESSED
000030,QueryStatus.SUCCESSED
688261,QueryStatus.SUCCESSED
603188,QueryStatus.SUCCESSED
688608,QueryStatus.SUCCESSED
600543,QueryStatus.SUCCESSED
600731,QueryStatus.SUCCESSED
300214,QueryStatus.SUCCESSED
002038,QueryStatus.SUCCESSED
600111,QueryStatus.SUCCESSED
603348,QueryStatus.SUCCESSED
301377,QueryStatus.EMPTY
600969,QueryStatus.SUCCESSED
870508,QueryStatus.EMPTY
600152,QueryStatus.SUCCESSED
831396,QueryStatus.EMPTY
600884,QueryStatus.SUCCESSED
600029,QueryStatus.SUCCESSED
300555,QueryStatus.SUCCESSED
002878,QueryStatus.SUCCESSED
688709,QueryStatus.EMPTY
301109,QueryStatus.EMPTY
002700,QueryStatus.SUCCESSED
601028,QueryStatus.SUCCESSED
601377,QueryStatus.SUCCESSED
300834,QueryStatus.SUCCESSED
600271,QueryStatus.SUCCESSED
601061,QueryStatus.SUCCESSED
002833,QueryStatus.SUCCESSED
603590,QueryStatus.SUCCESSED
002831,QueryStatus.SUCCESSED
603886,QueryStatus.SUCCESSED
002864,QueryStatus.SUCCESSED
600446,QueryStatus.SUCCESSED
688202,QueryStatus.SUCCESSED
688066,QueryStatus.SUCCESSED
002245,QueryStatus.SUCCESSED
002519,QueryStatus.SUCCESSED
002893,QueryStatus.SUCCESSED
603931,QueryStatus.SUCCESSED
002545,QueryStatus.SUCCESSED
002697,QueryStatus.SUCCESSED
002630,QueryStatus.SUCCESSED
688232,QueryStatus.SUCCESSED
300042,QueryStatus.SUCCESSED
600400,QueryStatus.SUCCESSED
833751,QueryStatus.EMPTY
300463,QueryStatus.SUCCESSED
834033,QueryStatus.EMPTY
839273,QueryStatus.EMPTY
002429,QueryStatus.SUCCESSED
001208,QueryStatus.SUCCESSED
601816,QueryStatus.SUCCESSED
300267,QueryStatus.SUCCESSED
300743,QueryStatus.SUCCESSED
002738,QueryStatus.SUCCESSED
601158,QueryStatus.SUCCESSED
300485,QueryStatus.SUCCESSED
603712,QueryStatus.SUCCESSED
301017,QueryStatus.EMPTY
600592,QueryStatus.SUCCESSED
688552,QueryStatus.SUCCESSED
603958,QueryStatus.SUCCESSED
002230,QueryStatus.SUCCESSED
688132,QueryStatus.SUCCESSED
000738,QueryStatus.SUCCESSED
301175,QueryStatus.EMPTY
835237,QueryStatus.EMPTY
300837,QueryStatus.SUCCESSED
000885,QueryStatus.SUCCESSED
002870,QueryStatus.SUCCESSED
605117,QueryStatus.SUCCESSED
002041,QueryStatus.SUCCESSED
688472,QueryStatus.SUCCESSED
600226,QueryStatus.SUCCESSED
600151,QueryStatus.SUCCESSED
002231,QueryStatus.SUCCESSED
688271,QueryStatus.SUCCESSED
300522,QueryStatus.SUCCESSED
002058,QueryStatus.SUCCESSED
600269,QueryStatus.SUCCESSED
002452,QueryStatus.SUCCESSED
300034,QueryStatus.SUCCESSED
600057,QueryStatus.SUCCESSED
300587,QueryStatus.SUCCESSED
688333,QueryStatus.SUCCESSED
002633,QueryStatus.SUCCESSED
002394,QueryStatus.SUCCESSED
835368,QueryStatus.EMPTY
603212,QueryStatus.SUCCESSED
603059,QueryStatus.SUCCESSED
002907,QueryStatus.SUCCESSED
600699,QueryStatus.SUCCESSED
300596,QueryStatus.SUCCESSED
002258,QueryStatus.SUCCESSED
605133,QueryStatus.SUCCESSED
000661,QueryStatus.SUCCESSED
600600,QueryStatus.SUCCESSED
002728,QueryStatus.SUCCESSED
600751,QueryStatus.SUCCESSED
002687,QueryStatus.SUCCESSED
002020,QueryStatus.SUCCESSED
600006,QueryStatus.SUCCESSED
603165,QueryStatus.SUCCESSED
600860,QueryStatus.SUCCESSED
600691,QueryStatus.SUCCESSED
688501,QueryStatus.SUCCESSED
603799,QueryStatus.SUCCESSED
688597,QueryStatus.SUCCESSED
831087,QueryStatus.EMPTY
002167,QueryStatus.SUCCESSED
603291,QueryStatus.SUCCESSED
834261,QueryStatus.EMPTY
002701,QueryStatus.SUCCESSED
603317,QueryStatus.SUCCESSED
000557,QueryStatus.SUCCESSED
688553,QueryStatus.SUCCESSED
002192,QueryStatus.SUCCESSED
300363,QueryStatus.SUCCESSED
600877,QueryStatus.SUCCESSED
300065,QueryStatus.SUCCESSED
002506,QueryStatus.SUCCESSED
603927,QueryStatus.SUCCESSED
300705,QueryStatus.SUCCESSED
688330,QueryStatus.SUCCESSED
872374,QueryStatus.EMPTY
603258,QueryStatus.SUCCESSED
872392,QueryStatus.EMPTY
002315,QueryStatus.SUCCESSED
002292,QueryStatus.SUCCESSED
000928,QueryStatus.SUCCESSED
603689,QueryStatus.SUCCESSED
000100,QueryStatus.SUCCESSED
600829,QueryStatus.SUCCESSED
301487,QueryStatus.EMPTY
688517,QueryStatus.SUCCESSED
603227,QueryStatus.SUCCESSED
600873,QueryStatus.SUCCESSED
600313,QueryStatus.SUCCESSED
000728,QueryStatus.SUCCESSED
002293,QueryStatus.SUCCESSED
688518,QueryStatus.SUCCESSED
300436,QueryStatus.SUCCESSED
838924,QueryStatus.EMPTY
603587,QueryStatus.SUCCESSED
603168,QueryStatus.SUCCESSED
600868,QueryStatus.SUCCESSED
600127,QueryStatus.SUCCESSED
001896,QueryStatus.SUCCESSED
688617,QueryStatus.SUCCESSED
603588,QueryStatus.SUCCESSED
688085,QueryStatus.SUCCESSED
688488,QueryStatus.SUCCESSED
688767,QueryStatus.SUCCESSED
688322,QueryStatus.SUCCESSED
688157,QueryStatus.SUCCESSED
603968,QueryStatus.SUCCESSED
688012,QueryStatus.SUCCESSED
000727,QueryStatus.SUCCESSED
688663,QueryStatus.SUCCESSED
603861,QueryStatus.SUCCESSED
001213,QueryStatus.SUCCESSED
688356,QueryStatus.SUCCESSED
300765,QueryStatus.SUCCESSED
600880,QueryStatus.SUCCESSED
000905,QueryStatus.SUCCESSED
300373,QueryStatus.SUCCESSED
002025,QueryStatus.SUCCESSED
601198,QueryStatus.SUCCESSED
603567,QueryStatus.SUCCESSED
603201,QueryStatus.SUCCESSED
002594,QueryStatus.SUCCESSED
300573,QueryStatus.SUCCESSED
600129,QueryStatus.SUCCESSED
002513,QueryStatus.SUCCESSED
605011,QueryStatus.SUCCESSED
601098,QueryStatus.SUCCESSED
603061,QueryStatus.SUCCESSED
600262,QueryStatus.SUCCESSED
603108,QueryStatus.SUCCESSED
603025,QueryStatus.SUCCESSED
605050,QueryStatus.SUCCESSED
688538,QueryStatus.SUCCESSED
600500,QueryStatus.SUCCESSED
002129,QueryStatus.SUCCESSED
600361,QueryStatus.SUCCESSED
603826,QueryStatus.SUCCESSED
301371,QueryStatus.EMPTY
603708,QueryStatus.SUCCESSED
600211,QueryStatus.SUCCESSED
601717,QueryStatus.SUCCESSED
600193,QueryStatus.SUCCESSED
300835,QueryStatus.SUCCESSED
300438,QueryStatus.SUCCESSED
873167,QueryStatus.EMPTY
605168,QueryStatus.SUCCESSED
002581,QueryStatus.SUCCESSED
301383,QueryStatus.EMPTY
600167,QueryStatus.SUCCESSED
600099,QueryStatus.SUCCESSED
600327,QueryStatus.SUCCESSED
000581,QueryStatus.SUCCESSED
603989,QueryStatus.SUCCESSED
603997,QueryStatus.SUCCESSED
300332,QueryStatus.SUCCESSED
603088,QueryStatus.SUCCESSED
301122,QueryStatus.EMPTY
300772,QueryStatus.SUCCESSED
300904,QueryStatus.SUCCESSED
002300,QueryStatus.SUCCESSED
300013,QueryStatus.SUCCESSED
002935,QueryStatus.SUCCESSED
000026,QueryStatus.SUCCESSED
000625,QueryStatus.SUCCESSED
601678,QueryStatus.SUCCESSED
002057,QueryStatus.SUCCESSED
600536,QueryStatus.SUCCESSED
600755,QueryStatus.SUCCESSED
300699,QueryStatus.SUCCESSED
601898,QueryStatus.SUCCESSED
837403,QueryStatus.EMPTY
301097,QueryStatus.EMPTY
600888,QueryStatus.SUCCESSED
002977,QueryStatus.SUCCESSED
002778,QueryStatus.SUCCESSED
000999,QueryStatus.SUCCESSED
300853,QueryStatus.SUCCESSED
300447,QueryStatus.SUCCESSED
000551,QueryStatus.SUCCESSED
603906,QueryStatus.SUCCESSED
002390,QueryStatus.SUCCESSED
300578,QueryStatus.SUCCESSED
603238,QueryStatus.SUCCESSED
000893,QueryStatus.SUCCESSED
002862,QueryStatus.SUCCESSED
000723,QueryStatus.SUCCESSED
300404,QueryStatus.SUCCESSED
301293,QueryStatus.EMPTY
301076,QueryStatus.EMPTY
000685,QueryStatus.SUCCESSED
605296,QueryStatus.SUCCESSED
688670,QueryStatus.SUCCESSED
002750,QueryStatus.SUCCESSED
002951,QueryStatus.SUCCESSED
600518,QueryStatus.SUCCESSED
605369,QueryStatus.SUCCESSED
688550,QueryStatus.SUCCESSED
601595,QueryStatus.SUCCESSED
301281,QueryStatus.EMPTY
000859,QueryStatus.SUCCESSED
300979,QueryStatus.SUCCESSED
430139,QueryStatus.EMPTY
002284,QueryStatus.SUCCESSED
603728,QueryStatus.SUCCESSED
600020,QueryStatus.SUCCESSED
300528,QueryStatus.SUCCESSED
300130,QueryStatus.SUCCESSED
603033,QueryStatus.SUCCESSED
870866,QueryStatus.EMPTY
603730,QueryStatus.SUCCESSED
600916,QueryStatus.SUCCESSED
603676,QueryStatus.SUCCESSED
002742,QueryStatus.SUCCESSED
300161,QueryStatus.SUCCESSED
301550,QueryStatus.EMPTY
688363,QueryStatus.SUCCESSED
603225,QueryStatus.SUCCESSED
837242,QueryStatus.EMPTY
603817,QueryStatus.SUCCESSED
603096,QueryStatus.SUCCESSED
600989,QueryStatus.SUCCESSED
300001,QueryStatus.SUCCESSED
002530,QueryStatus.SUCCESSED
000539,QueryStatus.SUCCESSED
300643,QueryStatus.SUCCESSED
300346,QueryStatus.SUCCESSED
600482,QueryStatus.SUCCESSED
605555,QueryStatus.SUCCESSED
002372,QueryStatus.SUCCESSED
600753,QueryStatus.SUCCESSED
600418,QueryStatus.SUCCESSED
600596,QueryStatus.SUCCESSED
002216,QueryStatus.SUCCESSED
002151,QueryStatus.SUCCESSED
301206,QueryStatus.EMPTY
600332,QueryStatus.SUCCESSED
600495,QueryStatus.SUCCESSED
300167,QueryStatus.SUCCESSED
301166,QueryStatus.EMPTY
300110,QueryStatus.SUCCESSED
605358,QueryStatus.SUCCESSED
300755,QueryStatus.SUCCESSED
600660,QueryStatus.SUCCESSED
601969,QueryStatus.SUCCESSED
688200,QueryStatus.SUCCESSED
838701,QueryStatus.EMPTY
605155,QueryStatus.SUCCESSED
003039,QueryStatus.SUCCESSED
600436,QueryStatus.SUCCESSED
832662,QueryStatus.EMPTY
603050,QueryStatus.SUCCESSED
002812,QueryStatus.SUCCESSED
600822,QueryStatus.SUCCESSED
301080,QueryStatus.EMPTY
832419,QueryStatus.EMPTY
688652,QueryStatus.SUCCESSED
000552,QueryStatus.SUCCESSED
600548,QueryStatus.SUCCESSED
603650,QueryStatus.SUCCESSED
002465,QueryStatus.SUCCESSED
688737,QueryStatus.SUCCESSED
603778,QueryStatus.SUCCESSED
603053,QueryStatus.SUCCESSED
600527,QueryStatus.SUCCESSED
603270,QueryStatus.SUCCESSED
600335,QueryStatus.SUCCESSED
000968,QueryStatus.SUCCESSED
000028,QueryStatus.SUCCESSED
002101,QueryStatus.SUCCESSED
002182,QueryStatus.SUCCESSED
601366,QueryStatus.SUCCESSED
603129,QueryStatus.SUCCESSED
600339,QueryStatus.SUCCESSED
832786,QueryStatus.EMPTY
688575,QueryStatus.SUCCESSED
603878,QueryStatus.SUCCESSED
000559,QueryStatus.SUCCESSED
300741,QueryStatus.SUCCESSED
301090,QueryStatus.EMPTY
300339,QueryStatus.SUCCESSED
600004,QueryStatus.SUCCESSED
600516,QueryStatus.SUCCESSED
600033,QueryStatus.SUCCESSED
300629,QueryStatus.SUCCESSED
301100,QueryStatus.EMPTY
836414,QueryStatus.EMPTY
300068,QueryStatus.SUCCESSED
600460,QueryStatus.SUCCESSED
301297,QueryStatus.EMPTY
603305,QueryStatus.SUCCESSED
300972,QueryStatus.SUCCESSED
603879,QueryStatus.SUCCESSED
603967,QueryStatus.SUCCESSED
300691,QueryStatus.SUCCESSED
300278,QueryStatus.SUCCESSED
000059,QueryStatus.SUCCESSED
833819,QueryStatus.EMPTY
000887,QueryStatus.SUCCESSED
002283,QueryStatus.SUCCESSED
